timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
238.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
238.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
238.00,104.66,46,gneE6_0,127.56,0.00,13.75,DEFAULT_VEHTYPE,220.85,-18.05
238.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
238.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
238.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
238.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
238.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
238.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
238.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
238.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
238.00,119.43,57,gneE3_0,23.92,0.00,14.05,DEFAULT_VEHTYPE,131.60,66.96
238.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
238.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
238.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
238.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
238.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
238.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
239.00,266.84,36,-gneE4_0,8.25,0.00,8.01,DEFAULT_VEHTYPE,21.27,23.80
239.00,107.16,37,:gneJ8_9_0,3.57,0.00,6.54,DEFAULT_VEHTYPE,86.35,15.61
239.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
239.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
239.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
239.00,104.66,46,gneE6_0,140.39,0.00,12.83,DEFAULT_VEHTYPE,233.27,-21.30
239.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
239.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
239.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
239.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
239.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
239.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
239.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
239.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
239.00,119.43,57,gneE3_0,38.56,0.00,14.63,DEFAULT_VEHTYPE,144.34,59.77
239.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
239.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
239.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
239.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
239.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
239.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
240.00,266.84,36,-gneE4_0,18.76,0.00,10.51,DEFAULT_VEHTYPE,10.77,23.22
240.00,182.36,37,gneE12_0,1.86,0.00,7.34,DEFAULT_VEHTYPE,87.40,8.81
240.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
240.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
240.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
240.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
240.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
240.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
240.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
240.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
240.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
240.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
240.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
240.00,119.43,57,gneE3_0,54.11,0.00,15.55,DEFAULT_VEHTYPE,157.89,52.13
240.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
240.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
240.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
240.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
240.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
240.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
240.00,294.32,67,-gneE12_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,238.97,-88.61
240.00,299.43,68,-gneE3_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,171.12,48.34
240.00,284.66,69,-gneE6_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,241.88,-20.24
240.00,37.23,70,-gneE9_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,-24.88,-65.45
240.00,164.22,71,gneE10_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,96.18,106.84
240.00,86.84,72,gneE4_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,-48.09,16.76
241.00,266.84,36,-gneE4_0,30.82,0.00,12.05,DEFAULT_VEHTYPE,-1.26,22.56
241.00,190.45,37,gneE12_0,11.06,0.00,9.21,DEFAULT_VEHTYPE,85.73,-0.24
241.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
241.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
241.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
241.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
241.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
241.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
241.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
241.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
241.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
241.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
241.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
241.00,119.43,57,gneE3_0,69.63,0.00,15.52,DEFAULT_VEHTYPE,171.40,44.50
241.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
241.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
241.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
241.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
241.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
241.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
241.00,294.32,67,-gneE12_0,6.49,0.00,1.39,DEFAULT_VEHTYPE,237.70,-88.04
241.00,299.43,68,-gneE3_0,6.93,0.00,1.83,DEFAULT_VEHTYPE,169.52,49.24
241.00,284.66,69,-gneE6_0,7.23,0.00,2.13,DEFAULT_VEHTYPE,239.82,-19.70
241.00,37.23,70,-gneE9_0,6.66,0.00,1.56,DEFAULT_VEHTYPE,-23.94,-64.21
241.00,164.22,71,gneE10_0,6.57,0.00,1.47,DEFAULT_VEHTYPE,96.58,105.43
241.00,86.84,72,gneE4_0,7.10,0.00,2.00,DEFAULT_VEHTYPE,-46.09,16.87
242.00,266.84,36,-gneE4_0,43.66,0.00,12.84,DEFAULT_VEHTYPE,-14.08,21.85
242.00,144.74,37,gneE12_0,22.11,0.00,11.05,DEFAULT_VEHTYPE,87.67,-10.24
242.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
242.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
242.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
242.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
242.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
242.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
242.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
242.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
242.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
242.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
242.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
242.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
242.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
242.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
242.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
242.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
242.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
242.00,294.32,67,-gneE12_0,9.97,0.00,3.47,DEFAULT_VEHTYPE,234.54,-86.60
242.00,299.43,68,-gneE3_0,10.22,0.00,3.29,DEFAULT_VEHTYPE,166.65,50.85
242.00,284.66,69,-gneE6_0,11.68,0.00,4.45,DEFAULT_VEHTYPE,235.51,-18.57
242.00,37.23,70,-gneE9_0,10.55,0.00,3.89,DEFAULT_VEHTYPE,-21.59,-61.11
242.00,164.22,71,gneE10_0,10.42,0.00,3.85,DEFAULT_VEHTYPE,97.62,101.73
242.00,86.84,72,gneE4_0,11.29,0.00,4.20,DEFAULT_VEHTYPE,-41.91,17.10
243.00,266.84,36,-gneE4_0,57.00,0.00,13.34,DEFAULT_VEHTYPE,-27.40,21.11
243.00,144.74,37,gneE12_0,35.32,0.00,13.21,DEFAULT_VEHTYPE,95.29,-21.02
243.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
243.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
243.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
243.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
243.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
243.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
243.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
243.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
243.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
243.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
243.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
243.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
243.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
243.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
243.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
243.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
243.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
243.00,294.32,67,-gneE12_0,14.86,0.00,4.89,DEFAULT_VEHTYPE,230.08,-84.59
243.00,299.43,68,-gneE3_0,15.55,0.00,5.33,DEFAULT_VEHTYPE,162.01,53.47
243.00,284.66,69,-gneE6_0,17.45,0.00,5.77,DEFAULT_VEHTYPE,229.93,-17.11
243.00,37.23,70,-gneE9_0,16.36,0.00,5.81,DEFAULT_VEHTYPE,-18.07,-56.48
243.00,164.22,71,gneE10_0,15.65,0.00,5.23,DEFAULT_VEHTYPE,99.04,96.70
243.00,86.84,72,gneE4_0,17.82,0.00,6.53,DEFAULT_VEHTYPE,-35.39,17.46
244.00,266.84,36,-gneE4_0,69.48,0.00,12.49,DEFAULT_VEHTYPE,-39.87,20.43
244.00,122.10,37,gneE12_0,50.00,0.00,14.68,DEFAULT_VEHTYPE,105.00,-31.52
244.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
244.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
244.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
244.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
244.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
244.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
244.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
244.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
244.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
244.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
244.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
244.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
244.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
244.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
244.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
244.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
244.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
244.00,294.32,67,-gneE12_0,21.97,0.00,7.11,DEFAULT_VEHTYPE,223.60,-81.66
244.00,299.43,68,-gneE3_0,23.12,0.00,7.57,DEFAULT_VEHTYPE,155.42,57.19
244.00,284.66,69,-gneE6_0,25.61,0.00,8.16,DEFAULT_VEHTYPE,222.03,-15.05
244.00,37.23,70,-gneE9_0,23.66,0.00,7.30,DEFAULT_VEHTYPE,-13.65,-50.67
244.00,164.22,71,gneE10_0,20.63,0.00,4.99,DEFAULT_VEHTYPE,100.40,91.90
244.00,86.84,72,gneE4_0,26.56,0.00,8.74,DEFAULT_VEHTYPE,-26.66,17.95
245.00,266.84,36,-gneE4_0,82.78,0.00,13.30,DEFAULT_VEHTYPE,-53.14,19.69
245.00,114.34,37,gneE12_0,66.20,0.00,16.20,DEFAULT_VEHTYPE,119.76,-38.19
245.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
245.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
245.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
245.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
245.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
245.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
245.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
245.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
245.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
245.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
245.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
245.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
245.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
245.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
245.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
245.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
245.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
245.00,294.32,67,-gneE12_0,30.41,0.00,8.44,DEFAULT_VEHTYPE,215.91,-78.19
245.00,299.43,68,-gneE3_0,33.18,0.00,10.06,DEFAULT_VEHTYPE,146.66,62.13
245.00,284.66,69,-gneE6_0,35.93,0.00,10.33,DEFAULT_VEHTYPE,212.04,-12.44
245.00,37.23,70,-gneE9_0,32.64,0.00,8.98,DEFAULT_VEHTYPE,-8.22,-43.52
245.00,164.22,71,gneE10_0,21.30,0.00,0.67,DEFAULT_VEHTYPE,100.58,91.26
245.00,86.84,72,gneE4_0,36.72,0.00,10.16,DEFAULT_VEHTYPE,-16.51,18.51
246.00,114.34,37,gneE12_0,82.27,0.00,16.07,DEFAULT_VEHTYPE,134.40,-44.82
246.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
246.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
246.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
246.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
246.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
246.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
246.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
246.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
246.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
246.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
246.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
246.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
246.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
246.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
246.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
246.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
246.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
246.00,294.32,67,-gneE12_0,40.84,0.00,10.44,DEFAULT_VEHTYPE,206.41,-73.89
246.00,299.43,68,-gneE3_0,44.91,0.00,11.73,DEFAULT_VEHTYPE,136.44,67.90
246.00,284.66,69,-gneE6_0,47.67,0.00,11.73,DEFAULT_VEHTYPE,200.69,-9.47
246.00,37.23,70,-gneE9_0,44.02,0.00,11.39,DEFAULT_VEHTYPE,-1.33,-34.46
246.00,164.22,71,gneE10_0,21.39,0.00,0.09,DEFAULT_VEHTYPE,100.60,91.17
246.00,86.84,72,gneE4_0,49.44,0.00,12.72,DEFAULT_VEHTYPE,-3.81,19.21
247.00,114.34,37,gneE12_0,97.78,0.00,15.51,DEFAULT_VEHTYPE,148.53,-51.21
247.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
247.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
247.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
247.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
247.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
247.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
247.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
247.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
247.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
247.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
247.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
247.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
247.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
247.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
247.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
247.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
247.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
247.00,294.32,67,-gneE12_0,52.30,0.00,11.46,DEFAULT_VEHTYPE,195.96,-69.17
247.00,299.43,68,-gneE3_0,54.57,0.00,9.66,DEFAULT_VEHTYPE,128.03,72.65
247.00,284.66,69,-gneE6_0,61.12,0.00,13.45,DEFAULT_VEHTYPE,187.68,-6.06
247.00,37.23,70,-gneE9_0,57.18,0.00,13.16,DEFAULT_VEHTYPE,6.63,-23.98
247.00,164.22,71,gneE10_0,21.43,0.00,0.05,DEFAULT_VEHTYPE,100.62,91.13
247.00,86.84,72,gneE4_0,62.46,0.00,13.01,DEFAULT_VEHTYPE,9.18,19.93
248.00,114.34,37,gneE12_0,113.70,0.00,15.92,DEFAULT_VEHTYPE,163.04,-57.77
248.00,242.77,41,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
248.00,242.77,44,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
248.00,103.89,45,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
248.00,276.36,48,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
248.00,276.36,49,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
248.00,242.77,50,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
248.00,276.36,51,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
248.00,242.77,52,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
248.00,276.36,53,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
248.00,242.77,55,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
248.00,103.89,56,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
248.00,10.49,58,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
248.00,86.84,60,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
248.00,10.49,61,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
248.00,299.43,62,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
248.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
248.00,103.89,66,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
248.00,294.32,67,-gneE12_0,64.45,0.00,12.15,DEFAULT_VEHTYPE,184.89,-64.17
248.00,299.43,68,-gneE3_0,60.58,0.00,6.01,DEFAULT_VEHTYPE,122.79,75.60
248.00,284.66,69,-gneE6_0,74.35,0.00,13.24,DEFAULT_VEHTYPE,174.87,-2.71
248.00,37.23,70,-gneE9_0,70.81,0.00,13.63,DEFAULT_VEHTYPE,14.88,-13.13
248.00,164.22,71,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.13
248.00,86.84,72,gneE4_0,70.97,0.00,8.51,DEFAULT_VEHTYPE,17.68,20.40
